filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000022870.jpg,412423,"{""width"":640,""height"":610}",3,1,"{""name"":""polygon"",""all_points_x"":[523.48,507.35,502.22,497.83,489.76,491.96,501.49,502.22,526.41,543.26,550.59,608.49,612.88,615.81,621.68,616.55,605.55,595.29,594.56,576.97,568.18,571.11,579.9,583.57,560.12,554.25,560.12,548.39,546.19,532.27,525.67,519.08,511.75,509.55,511.75,527.14,524.94,511.02,497.83,499.29,505.89,513.95,518.35,522.01],""all_points_y"":[374.26,386.72,379.39,379.39,372.8,366.2,355.21,342.75,335.42,340.55,354.48,404.31,428.49,436.55,447.55,454.14,439.49,443.88,448.28,457.81,454.14,449.75,443.15,439.49,447.55,449.01,434.36,426.29,426.29,443.15,458.54,458.54,455.61,456.34,447.55,421.9,417.5,438.02,438.02,432.89,428.49,410.9,387.45,376.46]}","{""category"":""dog""}"
000000022870.jpg,412423,"{""width"":640,""height"":610}",3,2,"{""name"":""polygon"",""all_points_x"":[69.71,91.9,107.74,141.01,182.21,182.21,188.55,183.79,191.71,185.38,169.53,161.61,145.77,141.01,131.51,126.75,112.49,109.32,107.74,104.57,88.73,77.64,77.64,72.88,68.13,68.13],""all_points_y"":[377.09,370.75,356.49,358.08,381.84,404.03,437.3,443.64,454.73,464.23,462.65,440.47,413.53,405.61,407.19,435.71,435.71,434.13,419.87,411.95,424.62,423.04,411.95,408.78,394.52,381.84]}","{""category"":""dog""}"
000000515682.jpg,60152,"{""width"":640,""height"":428}",1,0,"{""name"":""polygon"",""all_points_x"":[105.83,104.74,103.66,102.46,102.1,102.94,104.38,104.87,104.99,104.99,105.83,107.03,107.75,109.07,110.16,112.2,114.84,116.65,118.09,120.13,120.86,123.38,124.34,125.42,125.66,124.82,123.5,122.18,120.61,119.89,119.05,119.53,119.89,120.13,118.69,117.85,116.89,116.41,114.72,113.64,113.4,112.92,111.96,111.96,109.91,108.35,107.15,106.91,108.95,109.19,108.59,107.03,106.31],""all_points_y"":[306.53,308.1,309.54,310.02,309.06,307.62,306.05,304.61,302.81,301.48,299.56,300.4,301.24,299.32,299.08,298.72,298.6,298.72,298.24,298.12,298,299.08,301,301.48,302.09,303.41,304.01,304.13,303.41,303.41,305.45,307.74,308.34,308.58,309.18,308.1,305.81,304.37,305.21,307.14,308.58,310.74,307.14,306.53,309.3,309.78,309.78,308.58,307.98,306.77,305.81,306.41,306.53]}","{""category"":""dog""}"
000000201190.jpg,133854,"{""width"":426,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[144.81,137.05,143.52,161.62,170.67,184.89,202.99,210.75,221.09,246.95,258.59,262.46,279.27,290.91,312.89,316.77,323.23,330.99,333.58,338.75,340.04,340.04,343.92,347.8,356.85,367.19,377.54,390.46,403.39,418.91,421.49,424.08,424.08,424.08,424.08,424.08,424.08,422.79,418.91,408.57,396.93,385.29,365.9,356.85,346.51,341.33,341.33,340.04,354.26,359.43,362.02,371.07,374.95,381.41,387.88,389.17,381.41,377.54,376.24,362.02,362.02,362.02,362.02,358.14,349.09,338.75,330.99,321.94,315.47,310.3,309.01,309.01,309.01,312.89,318.06,323.23,325.82,327.11,327.11,327.11,327.11,327.11,327.11,321.94,314.18,314.18,323.23,333.58,342.63,347.8,364.61,369.78,369.78,371.07,371.07,371.07,371.07,369.78,374.95,382.71,385.29,389.17,390.46,393.05,393.05,393.05,393.05,389.17,384,384,376.24,369.78,365.9,364.61,358.14,349.09,336.16,325.82,305.13,301.25,299.96,299.96,299.96,299.96,297.37,292.2,280.57,276.69,267.64,261.17,259.88,259.88,271.52,275.39,279.27,287.03,292.2,302.55,315.47,316.77,320.65,321.94,328.4,332.28,341.33,352.97,360.73,362.02,363.31,367.19,371.07,371.07,374.95,371.07,364.61,359.43,355.56,345.21,349.09,358.14,362.02,368.48,376.24,382.71,386.59,386.59,393.05,394.34,394.34,393.05,390.46,374.95,358.14,354.26,319.35,285.74,259.88,241.78,227.56,223.68,222.38,206.87,197.82,193.94,190.06,187.47,179.72,177.13,175.84,170.67,166.79,161.62,156.44,147.39,146.1,143.52,140.93,135.76,131.88,131.88,131.88,131.88],""all_points_y"":[404.69,461.58,479.68,514.59,544.32,558.55,589.58,592.16,589.58,597.33,598.63,598.63,598.63,599.92,599.92,598.63,598.63,598.63,598.63,601.21,611.56,616.73,620.61,620.61,619.31,614.14,611.56,611.56,610.26,606.38,603.8,599.92,592.16,581.82,574.06,567.6,563.72,562.42,566.3,570.18,571.47,574.06,579.23,577.94,575.35,567.6,563.72,555.96,540.44,530.1,522.34,517.17,513.29,508.12,504.24,501.66,495.19,493.9,492.61,483.56,491.31,491.31,493.9,504.24,513.29,521.05,519.76,513.29,504.24,497.78,486.14,479.68,468.04,458.99,452.53,448.65,440.89,438.3,435.72,430.55,426.67,417.62,413.74,408.57,399.52,395.64,385.29,380.12,376.24,374.95,368.48,369.78,371.07,374.95,380.12,394.34,399.52,403.39,411.15,422.79,422.79,417.62,408.57,402.1,393.05,386.59,378.83,369.78,360.73,352.97,342.63,336.16,333.58,333.58,333.58,333.58,334.87,345.21,352.97,354.26,354.26,351.68,343.92,336.16,324.53,311.6,297.37,289.62,281.86,271.52,267.64,265.05,262.46,262.46,262.46,262.46,265.05,276.69,280.57,280.57,281.86,285.74,288.32,289.62,289.62,289.62,289.62,294.79,297.37,303.84,301.25,296.08,289.62,283.15,276.69,270.22,266.34,249.54,248.24,248.24,248.24,246.95,244.36,239.19,235.31,230.14,217.21,210.75,205.58,202.99,201.7,201.7,192.65,165.49,137.05,128,131.88,131.88,144.81,156.44,159.03,164.2,168.08,171.96,175.84,183.6,188.77,195.23,196.53,202.99,206.87,213.33,222.38,234.02,237.9,240.48,250.83,256,263.76,265.05,275.39,275.39]}","{""category"":""dog""}"
000000231644.jpg,86086,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[421.67,421.4,420.85,423.3,423.3,423.03,423.85,425.76,426.57,426.57,426.3,427.12,428.48,429.57,430.12,430.39,429.57,427.39,426.03,424.67,423.03,419.22,416.49,413.22,410.77,410.22,410.5,412.4,412.68,411.86,411.04,412.4,413.49,413.77,414.31,414.86,415.67,417.85,417.58,417.85,421.4,421.94,421.94],""all_points_y"":[347.25,344.8,343.71,342.89,345.07,348.61,351.07,351.07,347.8,344.8,339.08,335.54,332.54,331.18,331.18,330.63,327.91,326.27,325.73,325.18,325.18,327.36,328.18,329.27,332.27,335.81,339.35,342.07,343.98,346.43,349.98,352.16,351.88,350.79,346.43,344.8,344.25,344.8,348.34,351.07,349.43,348.34,348.07]}","{""category"":""dog""}"
000000395230.jpg,93018,"{""width"":640,""height"":417}",1,0,"{""name"":""polygon"",""all_points_x"":[306.64,309.17,316.75,323.49,325.18,328.55,339.5,342.02,342.02,327.7,325.18,317.59,301.59,304.96,306.64],""all_points_y"":[197.13,185.33,186.18,186.18,192.07,205.55,214.82,228.3,235.04,237.56,240.93,242.62,240.93,220.72,192.92]}","{""category"":""dog""}"
000000559950.jpg,110107,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[399.52,352.97,320,287.03,257.94,230.79,256,300.61,335.52,351.03,380.12,403.39,411.15,370.42,372.36,393.7,403.39,413.09,467.39,521.7,554.67,610.91,638.06,640,434.42,397.58],""all_points_y"":[449.94,440.24,438.3,438.3,436.36,426.67,391.76,372.36,372.36,366.55,331.64,302.55,277.33,236.61,199.76,176.48,135.76,112.48,104.73,95.03,114.42,143.52,149.33,480,480,448]}","{""category"":""dog""}"
000000026730.jpg,124803,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[237.44,240.91,245.75,254.06,262.37,263.76,268.61,271.38,279.68,287.99,294.23,294.23,296.3,296.3,299.77,305.31,311.54,312.92,310.84,310.15,309.46,310.84,319.15,334.39,337.16,340.62,343.39,346.16,346.85,348.24,346.85,348.24,351.01,355.85,357.24,370.4,378.71,388.4,392.55,396.02,396.71,398.09,399.48,390.48,384.94,377.32,371.09,366.24,362.09,353.08,344.08,331.62,326.08,318.46,312.23,305.31,301.15,296.3,293.53,285.92,282.45,274.14,270.68,266.53,256.83,242.98,240.21,239.52],""all_points_y"":[243.2,245.27,248.04,252.2,257.04,261.2,268.12,271.59,284.74,288.2,290.28,302.75,310.36,315.9,324.21,326.98,323.52,315.9,294.44,290.28,287.51,285.43,281.28,276.43,276.43,276.43,272.97,260.51,257.74,249.43,243.2,236.96,224.5,217.57,217.57,217.57,215.5,212.73,212.73,207.19,202.34,201.65,198.88,191.95,189.88,185.72,184.34,178.8,173.26,168.41,166.33,164.26,163.56,168.41,174.64,179.49,182.95,188.49,192.65,198.19,200.96,206.5,209.96,216.19,221.73,230.04,237.66,242.5]}","{""category"":""dog""}"
000000563009.jpg,180390,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[63.74,61.81,58.91,64.71,86.92,91.75,112.03,122.66,125.55,130.38,132.31,130.38,118.79,110.1,113,117.83,119.76,112.03,105.27,99.48,101.41,97.55,94.65,87.89,82.09,68.57,62.78],""all_points_y"":[321.7,313.01,306.25,295.63,288.87,292.73,294.66,295.63,296.59,299.49,303.35,312.04,309.15,310.11,317.84,319.77,321.7,322.67,317.84,313.98,323.63,328.46,321.7,313.98,312.04,315.91,324.6]}","{""category"":""dog""}"
000000023579.jpg,139891,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[229.35,241.94,249.68,250.65,265.16,270.97,242.9,234.19,238.06,246.77,260.32,245.81,231.29,219.68,194.52,189.68,169.35,154.84,167.42,168.39,176.13,179.03,180,167.42,179.03,194.52,192.58,179.03,202.26,205.16,203.23,186.77,170.32,168.39,168.39,152.9,139.35,136.45,138.39,147.1,153.87,167.42,156.77,158.71,178.06,180,184.84,191.61,185.81,188.71,204.19,213.87,207.1,230.32,231.29,228.39,235.16],""all_points_y"":[468,469.94,468,426.39,373.16,339.29,307.35,289.94,269.61,255.1,248.32,239.61,237.68,247.35,247.35,239.61,241.55,254.13,272.52,283.16,327.68,339.29,346.06,342.19,352.84,346.06,359.61,363.48,363.48,373.16,385.74,390.58,389.61,399.29,409.94,409.94,419.61,440.9,467.03,442.84,421.55,421.55,435.1,446.71,444.77,429.29,424.45,434.13,450.58,463.16,463.16,448.65,430.26,439.94,451.55,470.9,472.84]}","{""category"":""dog""}"
000000393075.jpg,172994,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[86.99,90.33,92.15,105.33,103.81,103.6,100.16,99.25,99.35,92.56,87.9,86.99,84.05,83.03,80.5,78.17,79.18,80.7,82.32,82.22,80.7,82.22,86.48],""all_points_y"":[261.35,264.08,269.45,268.54,273.51,277.05,278.88,281.31,282.42,281.21,281.61,284.25,284.45,282.02,285.77,282.93,280.19,273.2,269.86,266.72,263.07,261.25,261.25]}","{""category"":""dog""}"
000000198935.jpg,184059,"{""width"":640,""height"":614}",1,0,"{""name"":""polygon"",""all_points_x"":[268.08,292.79,318.74,318.74,368.15,385.45,412.63,453.4,506.52,544.82,559.64,575.7,579.41,579.41,579.41,583.11,590.53,601.65,601.65,605.35,614,449.69,421.28,407.69,399.04,371.86,327.38,322.44,319.97,333.56,342.21,358.27,358.27,354.56,348.39,368.15,360.74,357.03,358.27,360.74,350.86,315.03,301.44,285.38,287.85,266.85,266.85],""all_points_y"":[353.45,338.62,328.74,312.68,291.68,289.21,312.68,343.56,395.45,427.57,457.22,481.93,504.17,525.17,525.17,539.99,558.53,583.23,583.23,590.65,605.47,607.94,547.41,548.64,569.64,607.94,606.71,600.53,596.82,590.65,591.88,570.88,570.88,558.53,547.41,537.52,490.58,460.93,434.98,416.45,388.04,401.63,417.69,399.16,380.63,355.92,355.92]}","{""category"":""dog""}"
000000504516.jpg,183939,"{""width"":640,""height"":427}",1,0,"{""name"":""polygon"",""all_points_x"":[144.06,155.27,156.14,137.16,135.43,138.02,130.26,105.24,112.14,136.29,144.92,157,188.05,201.85,222.56,244.12,256.2,279.49,305.37,328.66,342.46,351.09,361.44,365.75,376.11,414.92,441.66,455.47,462.37,464.96,464.96,460.64,459.78,452.02,441.66,429.59,419.24,410.61,406.3,390.77,386.46,389.04,162.17,160.45,166.49,157.86,146.65,144.06,142.33],""all_points_y"":[300.19,254.47,237.22,179.43,160.45,145.78,151.82,138.02,122.49,88.85,71.6,72.46,50.89,41.41,41.41,44.86,47.44,47.44,53.48,64.7,86.26,93.16,108.69,125.94,144.92,150.1,164.76,197.54,221.69,246.71,275.18,319.17,369.2,404.57,423.55,422.69,364.89,335.56,330.39,349.36,379.56,415.79,421.82,412.34,393.36,380.42,377.83,349.36,310.55]}","{""category"":""dog""}"
000000379108.jpg,136615,"{""width"":500,""height"":333}",1,0,"{""name"":""polygon"",""all_points_x"":[225.88,214.98,211.97,213.85,217.23,221.37,222.12,226.25,229.26,233.02,238.66,248.05,253.31,262.71,271.73,277.36,286.38,293.9,300.29,298.79,281.87,286.01,283.75,289.39,289.39,277.74,259.33,231.14,229.26,228.51,228.13],""all_points_y"":[164.78,165.15,159.52,153.13,150.87,145.23,139.97,139.97,141.1,142.6,145.99,159.52,162.9,159.14,159.89,159.89,150.5,147.11,147.49,150.87,165.15,174.17,179.06,189.96,192.96,192.96,192.96,192.96,180.94,173.04,168.16]}","{""category"":""dog""}"
000000032677.jpg,282620,"{""width"":458,""height"":640}",2,0,"{""name"":""polygon"",""all_points_x"":[188.77,187.47,112.48,67.23,41.37,18.1,19.39,16.81,21.98,49.13,103.43,152.57,208.16,252.12,292.2,333.58,368.48,403.39,427.96,429.25,412.44,413.74,405.98,396.93,391.76,389.17,382.71,381.41,351.68,342.63,337.45,327.11,318.06,321.94,321.94,328.4,324.53,320.65,330.99,337.45,359.43,373.66,413.74,421.49,418.91,422.79,413.74,409.86,380.12,371.07,362.02,364.61,358.14,354.26,345.21,347.8,342.63,332.28,310.3,276.69,234.02,221.09,210.75,195.23,188.77],""all_points_y"":[500.36,490.02,490.02,492.61,482.26,452.53,420.2,389.17,343.92,311.6,276.69,256,237.9,228.85,227.56,237.9,252.12,267.64,293.49,321.94,363.31,352.97,364.61,365.9,369.78,385.29,405.98,407.27,400.81,384,368.48,359.43,372.36,386.59,386.59,398.22,415.03,442.18,456.4,478.38,504.24,540.44,583.11,586.99,601.21,612.85,611.56,611.56,606.38,593.45,577.94,561.13,548.2,548.2,539.15,549.49,549.49,544.32,531.39,528.81,521.05,504.24,493.9,491.31,487.43]}","{""category"":""dog""}"
000000305142.jpg,221417,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[387.98,381.07,362.92,350.82,352.55,370.7,375.02,376.75,393.16,380.2,368.11,361.19,336.13,326.63,328.36,350.82,337,309.35,288.61,288.61,301.57,329.22,345.64,350.82,350.82,346.5,329.22,315.4,311.94,329.22,353.42,375.02,382.8,418.22,450.19,438.96,426.86,418.22,405.26,395.76,393.16,411.31,413.9,404.4,388.84],""all_points_y"":[328.14,356.66,371.35,375.67,365.3,342.83,322.09,300.49,280.62,260.74,250.37,270.25,278.89,283.21,274.57,261.61,262.47,271.97,271.11,265.93,260.74,252.96,248.64,231.36,217.54,200.25,196.8,189.89,176.92,176.06,165.69,167.42,182.97,219.26,275.43,306.54,322.09,347.15,358.38,360.98,354.06,334.19,321.23,314.32,325.55]}","{""category"":""dog""}"
000000058849.jpg,193304,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[57.54,146.06,252.28,354.08,391.7,402.76,439.28,472.47,495.71,521.16,543.29,560.99,564.31,552.14,545.5,552.14,560.99,562.1,552.14,527.8,500.14,468.05,433.75,400.55,380.63,358.5,337.48,305.39,284.37,266.66,254.49,237.9,213.55,180.36,146.06,112.86,61.96,111.76,143.84,164.87,164.87,159.34,150.48,136.1,130.57,102.9,79.67,44.26,4.43,2.21,2.21,2.21,6.64,52.01],""all_points_y"":[5.53,28.77,70.82,111.76,132.78,138.31,136.1,137.21,141.63,140.52,149.38,170.4,200.28,221.3,229.04,248.96,271.09,292.11,305.39,310.92,315.35,317.56,308.71,300.97,299.86,310.92,318.67,324.2,343.01,352.97,359.61,349.65,328.63,308.71,278.84,262.24,243.43,278.84,312.03,341.91,362.93,376.21,373.99,370.68,355.18,312.03,281.05,262.24,227.94,187,101.8,16.6,1.11,7.75]}","{""category"":""dog""}"
000000145815.jpg,132155,"{""width"":500,""height"":333}",2,0,"{""name"":""polygon"",""all_points_x"":[202.74,202.74,205.92,209.45,210.16,212.75,217.1,220.17,221.58,225.11,227.59,232.88,235.48,237.83,240.54,242.89,246.07,248.08,249.96,251.14,253.38,253.38,250.67,249.84,249.14,249.72,250.2,251.96,253.26,254.55,257.73,262.68,264.92,269.04,271.04,275.16,277.4,280.7,283.64,285.41,288.59,291.06,294.59,298.6,304.37,308.49,308.72,308.96,308.13,302.25,299.66,297.54,296.83,296.24,295.65,296.24,298.6,301.3,302.72,302.95,302.95,303.31,304.13,304.84,305.9,308.13,310.96,313.32,316.26,317.67,318.14,318.85,319.44,320.38,319.91,319.2,314.61,314.73,315.67,315.67,314.73,314.14,312.26,310.14,309.43,309.19,308.61,308.13,307.07,305.31,303.54,302.95,302.36,301.66,299.18,292.35,289.29,287.17,282.58,275.63,270.1,264.33,261.85,259.62,254.44,249.14,243.25,239.13,237.24,233.71,230.65,228.41,224.88,221.7,219.58,218.52,217.1,216.04,212.75,207.33,204.5,203.92,203.92,204.5,204.5,204.39,202.38,198.15,197.67,197.67,197.67,199.21,201.09,203.21,205.33,205.56,204.15,202.03,201.21,200.62,200.62,201.56,202.15],""all_points_y"":[274.23,272.11,263.63,256.33,254.45,253.03,250.09,247.5,246.2,245.38,245.14,243.85,241.14,240.55,244.55,246.32,247.15,247.62,249.38,250.68,255.86,256.33,263.63,268.22,273.99,280.12,282.36,282.36,278.35,272.35,264.57,257.51,257.04,257.27,259.04,260.22,260.22,260.45,260.45,260.45,267.64,275.41,281.18,282.83,283.18,283.77,282.59,281.41,281.41,280.47,279.41,277.76,276.47,267.64,261.87,255.98,253.86,252.56,251.38,249.74,248.56,245.26,242.91,241.38,241.26,242.08,245.85,247.85,248.32,247.73,247.15,246.56,246.09,245.26,244.08,243.26,236.55,234.31,234.07,232.66,230.78,229.01,227.13,224.89,222.53,221.47,217.94,217.82,218.76,219.35,217.71,218.29,218.76,219.47,219.59,219.12,218.76,218.18,216.29,213.94,213.23,212.76,211.7,209.93,208.17,207.11,205.34,204.75,204.4,203.81,203.22,202.98,203.34,204.75,207.11,209.93,212.29,214.53,218.76,223.24,228.66,234.07,236.08,244.44,247.26,249.5,250.68,255.39,257.39,258.33,259.75,259.75,257.86,256.68,256.8,258.33,260.92,264.93,268.46,270.46,272.23,273.88,274.94]}","{""category"":""dog""}"
000000145815.jpg,132155,"{""width"":500,""height"":333}",2,1,"{""name"":""polygon"",""all_points_x"":[430.4,417.97,414.52,409.69,403.82,398.3,398.3,393.12,391.4,388.98,387.95,387.6,388.98,387.6,382.77,377.94,377.59,376.9,383.46,391.74,393.81,395.19,397.95,394.85,395.19,390.36,391.05,397.26,397.95,395.19,394.85,397.26,402.1,405.55,410.03,413.48,413.83,415.9,416.94,416.59,419.01,419.7,424.87,428.32,429.02,432.12,441.78,446.96,451.79,455.93,458.35,462.84,464.22,464.22,466.29,466.63,465.94,466.63,466.29,471.47,473.54,474.57,479.75,475.61,473.19,471.47,463.53,451.1,443.51,436.95],""all_points_y"":[203.01,197.83,194.72,193,187.82,182.99,181.95,177.12,180.57,180.92,180.23,175.4,172.29,170.22,172.63,172.63,171.25,170.56,166.77,164.35,164.35,158.14,153.31,150.2,146.06,140.54,138.81,141.23,140.54,135.36,133.64,131.22,137.43,137.09,139.16,137.78,139.5,138.81,142.26,147.1,152.27,155.72,160.21,166.42,171.94,175.05,182.3,182.99,181.61,184.37,185.75,188.51,193.34,196.1,198.52,201.28,204.04,214.74,215.08,219.57,219.92,224.06,229.23,227.85,228.54,230.61,221.64,214.05,209.56,205.77]}","{""category"":""dog""}"
000000415360.jpg,125244,"{""width"":640,""height"":495}",1,0,"{""name"":""polygon"",""all_points_x"":[327,318,311,299,291,291,295,290,279,268,259,259,252,238,227,195,180,163,153,127,113,104,95,88,88,94,115,139,153,171,196,202,189,173,149,142,140,135,129,117,113,114,127,135,141,127,128,127,127,124,116,117,114,114,112,108,88,86,103,113,135,146,172,199,204,238,264,278,333,365,382,395,411,443,467,496,544,550,527,533,544,586,563,527,521,509,496,503,493,485,451,434,418,409,377,345,336],""all_points_y"":[295,299,302,300,301,301,322,330,342,340,336,336,338,343,345,351,359,362,370,385,399,404,395,395,363,352,335,324,314,310,308,298,292,287,282,283,289,292,293,295,276,264,252,244,237,229,198,174,169,166,168,186,195,196,182,174,156,139,119,107,100,99,98,97,107,129,145,157,164,166,149,142,141,146,155,174,209,234,277,296,304,294,310,326,324,319,305,283,286,298,309,313,306,299,299,293,294]}","{""category"":""dog""}"
000000323602.jpg,122860,"{""width"":480,""height"":360}",1,0,"{""name"":""polygon"",""all_points_x"":[220.36,226.18,228.36,232,234.91,238.55,242.91,250.18,254.55,258.18,258.91,266.91,290.91,312,324.36,333.09,325.82,325.82,332.36,339.64,346.91,354.91,381.82,389.09,389.09,386.18,381.82,380.36,380.36,381.82,376,375.27,370.91,368.73,365.82,364.36,357.82,345.45,343.27,336,339.64,334.55,333.82,332.36,326.55,325.82,323.64,319.27,317.09,314.91,311.27,305.45,301.82,291.64,290.18,292.36,301.09,306.18,309.82,298.91,280.73,269.82,269.82,266.91,265.45,264.73,261.09,259.64,249.45,237.09,233.45,237.82,239.27,239.27,240.73,237.09,237.09,233.45,229.09,216,210.91,210.91,216,221.82,223.27,224.73,222.55,216,208,201.45,204.36,195.64,192,186.91,180.36,173.09,165.82,156.36,154.91,157.82,162.91,166.55,169.45,169.45,170.18,173.09,173.09,167.27,165.82,170.91,176,187.64,193.45,200,205.82,210.18,216.73,221.09,223.27,223.27],""all_points_y"":[45.7,56.61,61.7,73.33,79.15,86.42,90.06,97.33,103.15,108.97,110.42,111.15,119.15,124.97,130.06,134.42,127.15,124.24,122.06,121.33,120.61,114.79,108.97,123.52,133.7,146.79,151.88,156.24,169.33,180.24,199.88,215.15,225.33,236.97,258.79,266.79,268.24,261.7,261.7,252.24,245.7,236.97,228.97,223.15,213.7,221.7,229.7,240.61,244.97,244.97,247.15,247.88,247.15,244.24,241.33,232.61,226.06,223.15,216.61,203.52,208.61,204.97,203.52,217.33,231.88,242.79,254.42,267.52,269.7,268.97,260.97,251.52,245.7,236.97,227.52,239.15,242.79,247.88,250.79,249.33,247.15,242.79,230.42,220.24,216.61,208.61,194.79,184.61,168.61,156.24,144.61,127.15,123.52,111.15,108.24,106.79,105.33,103.88,98.79,89.33,84.97,79.15,71.15,70.42,63.15,55.88,50.79,42.06,28.97,27.52,37.7,48.61,47.88,43.52,33.33,29.7,34.06,43.52,47.15,47.88]}","{""category"":""dog""}"
